Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Ticker,Sector
2016-07-08 00:00:00+01:00,134.19010760109114,141.52043863008035,131.35770770867606,138.87753295898438,49577485,0.0,0.0,Barclays,BARC.L,Banking
2016-07-08 00:00:00+01:00,4572.942884757939,4603.356046115357,4481.703400685687,4560.97705078125,2788914,0.0,0.0,AstraZeneca,AZN.L,Pharma
2016-07-08 00:00:00+01:00,569.8815289586859,590.3342094453569,565.5914666939943,585.4454956054688,6001646,0.0,0.0,Standard Chartered,STAN.L,Banking
2016-07-08 00:00:00+01:00,49.25813268933125,52.68872505886304,48.98926139986038,52.38002014160156,252660863,0.0,0.0,Lloyds Banking,LLOY.L,Banking
2016-07-08 00:00:00-04:00,42.2400016784668,43.20000076293945,42.08000183105469,43.040000915527344,700,0.0,0.0,Marathon Digital,MARA,Meme/Speculative
2016-07-08 00:00:00-04:00,31.107290145588355,31.166053788102232,30.57108451667036,31.07056427001953,10801900,0.0,0.0,ConocoPhillips,COP,Energy
2016-07-08 00:00:00-04:00,20.729693726720136,20.738118341300517,20.566822129715273,20.735309600830078,27382800,0.0,0.0,Walmart,WMT,Consumer Staples
2016-07-08 00:00:00-04:00,1.7000000476837158,1.7599999904632568,1.7000000476837158,1.7300000190734863,2483400,0.0,0.0,Plug Power,PLUG,Meme/Speculative
2016-07-08 00:00:00-04:00,21.965914634819505,22.056974843812966,21.86574996807282,22.00916862487793,115648400,0.0,0.0,Apple,AAPL,Technology
2016-07-08 00:00:00-04:00,11.701859032771472,11.901169533830975,11.647431706649236,11.89273738861084,26741000,0.0,0.0,Broadcom,AVGO,Semiconductors
2016-07-08 00:00:00-04:00,47.15785272223095,47.80374253809268,47.15785272223095,47.54231262207031,16998800,0.0,0.0,JPMorgan Chase,JPM,Financials
2016-07-08 00:00:00-04:00,74.11143084679841,75.06814932711433,74.10460090467704,74.84263610839844,2445700,0.0,0.0,United Parcel Service,UPS,Industrials
2016-07-08 00:00:00-04:00,93.55404812822103,93.63010716936472,92.76302133387438,93.43995666503906,6129900,0.0,0.0,Johnson & Johnson,JNJ,Pharma
2016-07-08 00:00:00-04:00,1.2127037101365084,1.253937163333384,1.208040395963443,1.248046636581421,481932000,0.0,0.0,NVIDIA,NVDA,Technology
2016-07-08 00:00:00-04:00,137.22120122595686,138.42225373026042,137.22120122595686,138.1219940185547,8040105,0.0,0.0,General Electric,GE,Industrials
2016-07-08 00:00:00-04:00,59.39314585132855,59.88606765394014,59.241480274680775,59.711647033691406,4217400,0.0,0.0,Schlumberger,SLB,Energy
2016-07-08 00:00:00-04:00,268.35404310447456,271.34729938052976,266.35857088763254,271.1980285644531,533900,0.0,0.0,BlackRock,BLK,Financials
2016-07-08 00:00:00-04:00,4.840000152587891,5.150000095367432,4.820000171661377,5.099999904632568,28140700,0.0,0.0,Advanced Micro Devices,AMD,Semiconductors
2016-07-08 00:00:00-04:00,214.07069737539337,215.53323966055248,211.6844318094712,212.37721252441406,14330,0.0,0.0,AMC Entertainment,AMC,Meme/Speculative
2016-07-08 00:00:00-04:00,60.49540925076663,61.698625786645835,60.383853394919626,61.65081787109375,5491500,0.0,0.0,Caterpillar,CAT,Industrials
2016-07-08 00:00:00-04:00,37.00699996948242,37.30500030517578,36.900001525878906,37.29050064086914,68584000,0.0,0.0,Amazon,AMZN,Technology
2016-07-08 00:00:00-04:00,21.068078040458627,21.306583977759367,20.99652595599165,21.250932693481445,5780600,0.0,0.0,Taiwan Semiconductor,TSM,Semiconductors
2016-07-08 00:00:00-04:00,45.73596857617257,46.29297049593381,45.576825170526504,46.23992156982422,28391000,0.0,0.0,Microsoft,MSFT,Technology
2016-07-08 00:00:00-04:00,5.272789309757054,5.415136691520375,5.270812215651602,5.411182880401611,8416400,0.0,0.0,GameStop,GME,Meme/Speculative
2016-07-08 00:00:00-04:00,106.18465913949748,107.34389026906915,106.15446853331709,106.93936920166016,3261014,0.0,0.0,3M Company,MMM,Industrials
2016-07-08 00:00:00-04:00,10.682925411774951,10.715102867915164,10.546171031386274,10.594437599182129,92698900,0.0,0.0,Bank of America,BAC,Financials
2016-07-08 00:00:00-04:00,19.72528021677672,19.9212518390988,19.619757588464058,19.876028060913086,14141600,0.0,0.0,Morgan Stanley,MS,Financials
2016-07-08 00:00:00-04:00,51.4276321734571,51.84241574949674,51.25772630345006,51.80243682861328,5566108,0.0,0.0,Raytheon Technologies,RTX,Defence
2016-07-08 00:00:00-04:00,60.506388450424154,60.7590649117125,60.201879652716755,60.603572845458984,9807600,0.0,0.0,Exxon Mobil,XOM,Energy
2016-07-08 00:00:00-04:00,89.6634620854601,91.13398137196195,89.55623484771685,91.01909637451172,2679286,0.0,0.0,Honeywell,HON,Industrials
2016-07-08 00:00:00-04:00,35.21573548005896,35.57951040082197,35.094310801704346,35.57356262207031,29946000,0.0,0.0,Alphabet,GOOGL,Technology
2016-07-08 00:00:00-04:00,193.7540549024722,194.92841885769963,191.99251486414468,194.61936950683594,1082800,0.0,0.0,Lockheed Martin,LMT,Defence
2016-07-08 00:00:00-04:00,27.059887264648484,27.341341018676758,26.939262474284455,27.341341018676758,23341900,0.0,0.0,Intel,INTC,Semiconductors
2016-07-08 00:00:00-04:00,33.15278111495696,33.313788895041576,32.98445606840678,33.21133041381836,11127100,0.0,0.0,Coca-Cola,KO,Consumer Staples
2016-07-08 00:00:00-04:00,57.947591729868314,57.947591729868314,57.084059452696465,57.667320251464844,3804200,0.0,0.0,Occidental Petroleum,OXY,Energy
2016-07-08 00:00:00-04:00,64.69397745605629,65.3943579979512,64.5341025551872,65.2953872680664,6827300,0.0,0.0,Procter & Gamble,PG,Consumer Staples
2016-07-08 00:00:00-04:00,6.550000190734863,6.690000057220459,6.510000228881836,6.659999847412109,3373500,0.0,0.0,BlackBerry,BB,Meme/Speculative
2016-07-08 00:00:00-04:00,21.808839140863885,21.997265143013827,21.699431282804344,21.95471954345703,18752873,0.0,0.0,Pfizer,PFE,Pharma
2016-07-08 00:00:00-04:00,80.38071950162092,80.72295438746572,79.8450455320565,80.55183410644531,6052800,0.0,0.0,PepsiCo,PEP,Consumer Staples
2016-07-08 00:00:00-04:00,189.5147232499619,190.1050872306612,188.48800952740243,189.91685485839844,1796100,0.0,0.0,Northrop Grumman,NOC,Defence
2016-07-08 00:00:00-04:00,3.009740312639853,3.17471861949012,2.9963635954772094,3.1122944355010986,8600,0.0,0.0,Riot Platforms,RIOT,Meme/Speculative
2016-07-08 00:00:00-04:00,40.86414942882133,41.50587481073327,40.734274943033775,41.39891815185547,6853900,0.0,0.0,Qualcomm,QCOM,Semiconductors
2016-07-08 00:00:00-04:00,122.1103856682424,123.38577334059754,121.25194781956117,122.94429779052734,3281400,0.0,0.0,Goldman Sachs,GS,Financials
2016-07-08 00:00:00-04:00,68.01145368014399,68.72509207340788,67.4353091477805,68.59414672851562,9043600,0.0,0.0,Chevron,CVX,Energy
2016-07-08 00:00:00-04:00,139.098868641119,140.1621174688849,138.8035317591864,139.6051788330078,3932000,0.0,0.0,Costco,COST,Consumer Staples
2016-07-11 00:00:00+01:00,252.43116508513805,253.1171845248258,245.5716874523024,248.31546020507812,18160884,0.0,0.0,Rolls-Royce,RR.L,Defence
2016-07-11 00:00:00+01:00,591.2320213440662,595.023298162188,567.6865238007221,591.0325317382812,7300585,0.0,0.0,Standard Chartered,STAN.L,Banking
2016-07-11 00:00:00+01:00,53.00738537898666,54.87952405994642,52.38997935607473,54.620609283447266,234381468,0.0,0.0,Lloyds Banking,LLOY.L,Banking
2016-07-11 00:00:00+01:00,4576.433924057905,4581.918265834202,4497.658833089264,4543.029296875,2714171,0.0,0.0,AstraZeneca,AZN.L,Pharma
2016-07-11 00:00:00+01:00,141.62013358472208,146.00835698889165,139.32628330700933,145.0110321044922,63915075,0.0,0.0,Barclays,BARC.L,Banking
2016-07-11 00:00:00+01:00,472.5515710206432,477.77395984625787,471.0097350340072,476.33160400390625,23958328,0.0,0.0,HSBC,HSBA.L,Banking
2016-07-11 00:00:00+01:00,183.3864356813944,192.17529296875,180.7069150953699,192.17529296875,26813490,0.0,0.0,NatWest Group,NWG.L,Banking
2016-07-11 00:00:00+01:00,1664.7087954170295,1693.5414076027328,1651.1826875444006,1665.710693359375,8347456,0.0,0.0,GSK,GSK.L,Pharma
2016-07-11 00:00:00+01:00,541.1908854092075,546.17422689548,534.712541477053,543.6825561523438,7663379,0.0,0.0,BAE Systems,BA.L,Defence
2016-07-11 00:00:00-04:00,68.62036501284945,69.39947391274069,68.61382148910954,69.0000991821289,7206100,0.0,0.0,Chevron,CVX,Energy
2016-07-11 00:00:00-04:00,57.81879452636739,58.18996032125832,57.515799563964336,57.72031784057617,3204200,0.0,0.0,Occidental Petroleum,OXY,Energy
2016-07-11 00:00:00-04:00,27.373494409633217,27.74340575007343,27.373494409633217,27.646907806396484,23820700,0.0,0.0,Intel,INTC,Semiconductors
2016-07-11 00:00:00-04:00,60.739641018661096,61.1672504640747,60.67485305684212,60.830345153808594,8335700,0.0,0.0,Exxon Mobil,XOM,Energy
2016-07-11 00:00:00-04:00,31.393765850159483,31.555360299868408,31.144025916603503,31.18075180053711,6345700,0.0,0.0,ConocoPhillips,COP,Energy
2016-07-11 00:00:00-04:00,74.54877111649103,75.3824826832449,74.53510602145849,75.17747497558594,2239500,0.0,0.0,United Parcel Service,UPS,Industrials
2016-07-11 00:00:00-04:00,5.130000114440918,5.190000057220459,5.0,5.010000228881836,21027900,0.0,0.0,Advanced Micro Devices,AMD,Semiconductors
2016-07-11 00:00:00-04:00,1.7100000381469727,1.7599999904632568,1.7100000381469727,1.7300000190734863,1272500,0.0,0.0,Plug Power,PLUG,Meme/Speculative
2016-07-11 00:00:00-04:00,46.416739499409296,46.70850348086441,46.39021672752504,46.49631118774414,22269200,0.0,0.0,Microsoft,MSFT,Technology
2016-07-11 00:00:00-04:00,47.9959666892635,48.40349612843003,47.78067010998783,47.88063049316406,13151400,0.0,0.0,JPMorgan Chase,JPM,Financials
2016-07-11 00:00:00-04:00,21.924337324849674,22.094529575773617,21.900023098766354,21.972963333129883,17406915,0.0,0.0,Pfizer,PFE,Pharma
2016-07-11 00:00:00-04:00,10.690971398862287,10.779459223301464,10.61857192106152,10.626616477966309,67267300,0.0,0.0,Bank of America,BAC,Financials
2016-07-11 00:00:00-04:00,91.1109962008541,91.17226447112829,90.46763905898197,90.81229400634766,3148842,0.0,0.0,Honeywell,HON,Industrials
2016-07-11 00:00:00-04:00,35.65483964245859,36.12615853088788,35.627581197812525,36.04042053222656,28822000,0.0,0.0,Alphabet,GOOGL,Technology
2016-07-11 00:00:00-04:00,194.99020359670536,198.04971514725563,194.63479983627488,196.5431365966797,6337100,0.0,0.0,Lockheed Martin,LMT,Defence
2016-07-11 00:00:00-04:00,33.18936837166834,33.49674656397191,33.01372608330959,33.35037612915039,10937800,0.0,0.0,Coca-Cola,KO,Consumer Staples
2016-07-11 00:00:00-04:00,65.17356437593345,65.43239830955238,64.64066756663588,65.28014373779297,6156800,0.0,0.0,Procter & Gamble,PG,Consumer Staples
2016-07-11 00:00:00-04:00,6.659999847412109,6.769999980926514,6.650000095367432,6.690000057220459,2946500,0.0,0.0,BlackBerry,BB,Meme/Speculative
2016-07-11 00:00:00-04:00,80.46999190569902,81.19165771374601,80.17983047260961,81.02798461914062,6446600,0.0,0.0,PepsiCo,PEP,Consumer Staples
2016-07-11 00:00:00-04:00,123.85170099928933,125.06985281332436,123.76176924003795,124.42398834228516,3041600,0.0,0.0,Goldman Sachs,GS,Financials
2016-07-11 00:00:00-04:00,3.1274545392230833,3.1274545392230833,3.0766234397888184,3.0766234397888184,2600,0.0,0.0,Riot Platforms,RIOT,Meme/Speculative
2016-07-11 00:00:00-04:00,139.28447696733392,141.33501852312756,139.28447696733392,140.6852569580078,2634300,0.0,0.0,Costco,COST,Consumer Staples
2016-07-11 00:00:00-04:00,41.22321045105085,41.796179471859915,41.20793092745007,41.34544372558594,6941600,0.0,0.0,Qualcomm,QCOM,Semiconductors
2016-07-11 00:00:00-04:00,20.117223366267293,20.29058237985754,19.891101601132288,19.943862915039062,13213000,0.0,0.0,Morgan Stanley,MS,Financials
2016-07-11 00:00:00-04:00,107.11443468998544,107.75443129380626,106.9816070772339,107.47669982910156,1984762,0.0,0.0,3M Company,MMM,Industrials
2016-07-11 00:00:00-04:00,22.02510106508641,22.229986073522742,22.020548836822844,22.07746124267578,95179600,0.0,0.0,Apple,AAPL,Technology
2016-07-11 00:00:00-04:00,41.439998626708984,43.36000061035156,41.279998779296875,43.040000915527344,2075,0.0,0.0,Marathon Digital,MARA,Meme/Speculative
2016-07-11 00:00:00-04:00,20.687568054732,20.87852059029562,20.639829117425794,20.79708480834961,27120300,0.0,0.0,Walmart,WMT,Consumer Staples
2016-07-11 00:00:00-04:00,273.42918845912,274.5290596968086,271.1508786148948,273.00494384765625,403800,0.0,0.0,BlackRock,BLK,Financials
2016-07-11 00:00:00-04:00,212.22329409879157,214.22465557500996,211.91537064897852,213.7628173828125,21400,0.0,0.0,AMC Entertainment,AMC,Meme/Speculative
2016-07-11 00:00:00-04:00,62.15281774710853,62.58310721487831,61.6109724261397,61.99345397949219,4511300,0.0,0.0,Caterpillar,CAT,Industrials
2016-07-11 00:00:00-04:00,37.5,37.79499816894531,37.349998474121094,37.68899917602539,63906000,0.0,0.0,Amazon,AMZN,Technology
2016-07-11 00:00:00-04:00,5.557485138262026,5.691924537336118,5.545622572161001,5.624704837799072,14266800,0.0,0.0,GameStop,GME,Meme/Speculative
2016-07-11 00:00:00-04:00,12.042988491577459,12.148010161216394,11.98012901421458,12.062919616699219,25201000,0.0,0.0,Broadcom,AVGO,Semiconductors
2016-07-11 00:00:00-04:00,93.3334905705575,93.89633454542235,93.10531340379639,93.50082397460938,6711600,0.0,0.0,Johnson & Johnson,JNJ,Pharma
2016-07-11 00:00:00-04:00,138.37931769420155,139.40879088583583,138.0361599636568,138.1648406982422,7924798,0.0,0.0,General Electric,GE,Industrials
2016-07-11 00:00:00-04:00,190.19922505631575,191.48262061937407,189.61741227893444,189.9083251953125,1308100,0.0,0.0,Northrop Grumman,NOC,Defence
2016-07-11 00:00:00-04:00,1.2659637007559814,1.2860894749936664,1.264491068856462,1.2767629623413086,448776000,0.0,0.0,NVIDIA,NVDA,Technology
2016-07-11 00:00:00-04:00,59.908797683840106,60.068048223909265,59.120124209924455,59.16562271118164,4702800,0.0,0.0,Schlumberger,SLB,Energy
2016-07-11 00:00:00-04:00,21.592794039173317,21.7597494217173,21.568942836985922,21.624595642089844,6051600,0.0,0.0,Taiwan Semiconductor,TSM,Semiconductors
2016-07-11 00:00:00-04:00,51.8024311940315,52.21720866662536,51.77244246288317,51.95235061645508,5270872,0.0,0.0,Raytheon Technologies,RTX,Defence
2016-07-12 00:00:00+01:00,540.1943002866509,543.184305638791,534.2142895823706,539.1976318359375,7180258,0.0,0.0,BAE Systems,BA.L,Defence
2016-07-12 00:00:00+01:00,247.45802740726103,249.1728777525965,244.19974007471947,248.31546020507812,20810862,0.0,0.0,Rolls-Royce,RR.L,Defence
2016-07-12 00:00:00+01:00,145.60945184123915,151.94247175850924,144.31292628125016,148.1526336669922,74088737,0.0,0.0,Barclays,BARC.L,Banking
2016-07-12 00:00:00+01:00,192.81831155439173,200.01018958961012,191.2105811120668,195.06906127929688,24362985,0.0,0.0,NatWest Group,NWG.L,Banking
2016-07-12 00:00:00+01:00,4555.493488601534,4556.490641603308,4432.345092882526,4463.2568359375,3421408,0.0,0.0,AstraZeneca,AZN.L,Pharma
2016-07-12 00:00:00+01:00,588.9372697485707,606.9955221124767,584.6472085540728,598.9141845703125,10196749,0.0,0.0,Standard Chartered,STAN.L,Banking
2016-07-12 00:00:00+01:00,471.70604987297855,476.43106817584277,471.05944413534615,474.1929016113281,34603324,0.0,0.0,HSBC,HSBA.L,Banking
2016-07-12 00:00:00+01:00,55.01894487169054,57.487577801537704,54.72318604238383,56.01476287841797,324797193,0.0,0.0,Lloyds Banking,LLOY.L,Banking
2016-07-12 00:00:00+01:00,1664.7092092679513,1666.2120565550813,1629.3610949380948,1642.165771484375,9038555,0.0,0.0,GSK,GSK.L,Pharma
2016-07-12 00:00:00-04:00,41.59754162908826,41.81909029735446,41.41419030363027,41.727413177490234,7413700,0.0,0.0,Qualcomm,QCOM,Semiconductors
2016-07-12 00:00:00-04:00,197.5089203102808,198.08065277127076,196.26502466402576,196.7826690673828,4167000,0.0,0.0,Lockheed Martin,LMT,Defence
2016-07-12 00:00:00-04:00,21.972958335833532,22.06413238610907,21.900018118058753,22.02766227722168,17066368,0.0,0.0,Pfizer,PFE,Pharma
2016-07-12 00:00:00-04:00,80.66342698981646,81.17678211336515,80.62623088052175,80.93870544433594,4175800,0.0,0.0,PepsiCo,PEP,Consumer Staples
2016-07-12 00:00:00-04:00,62.726559880700584,63.69869502346321,62.391892199226966,63.58713912963867,5545800,0.0,0.0,Caterpillar,CAT,Industrials
2016-07-12 00:00:00-04:00,75.51232715485429,75.67633436938308,75.08180626158047,75.36882019042969,2370400,0.0,0.0,United Parcel Service,UPS,Industrials
2016-07-12 00:00:00-04:00,27.751458393782205,28.12137296747744,27.727334663964402,28.097246170043945,28064100,0.0,0.0,Intel,INTC,Semiconductors
2016-07-12 00:00:00-04:00,65.08220814799404,65.42478964666213,64.85382629035492,65.28014373779297,6649800,0.0,0.0,Procter & Gamble,PG,Consumer Staples
2016-07-12 00:00:00-04:00,125.903796114882,128.5608567471766,125.83839004847988,128.2910614013672,5110800,0.0,0.0,Goldman Sachs,GS,Financials
2016-07-12 00:00:00-04:00,140.49120778189425,140.85405352857396,139.92583539399646,140.31399536132812,1642100,0.0,0.0,Costco,COST,Consumer Staples
2016-07-12 00:00:00-04:00,46.80575287070073,47.212454468299384,46.67313564397499,47.04446792602539,27317600,0.0,0.0,Microsoft,MSFT,Technology
2016-07-12 00:00:00-04:00,10.787506206262195,10.940349753142266,10.779461647548224,10.892083168029785,89070600,0.0,0.0,Bank of America,BAC,Financials
2016-07-12 00:00:00-04:00,60.01496352956594,60.78847274973093,59.67371320551422,60.40171813964844,6356300,0.0,0.0,Schlumberger,SLB,Energy
2016-07-12 00:00:00-04:00,69.59588205347866,70.25059400131927,69.51731482151772,69.91014099121094,8377200,0.0,0.0,Chevron,CVX,Energy
2016-07-12 00:00:00-04:00,274.97695951452397,281.1284004465216,274.61555429804,280.7591552734375,874800,0.0,0.0,BlackRock,BLK,Financials
2016-07-12 00:00:00-04:00,37.84299850463867,37.867000579833984,37.01649856567383,37.410499572753906,112474000,0.0,0.0,Amazon,AMZN,Technology
2016-07-12 00:00:00-04:00,3.0677057688044624,3.2638962762691826,2.969610408764248,3.0231170654296875,68500,0.0,0.0,Riot Platforms,RIOT,Meme/Speculative
2016-07-12 00:00:00-04:00,219.2280844714705,233.00683528778063,215.5332383533452,229.38894653320312,39760,0.0,0.0,AMC Entertainment,AMC,Meme/Speculative
2016-07-12 00:00:00-04:00,36.274349087941154,36.4567299895535,36.055290847819876,36.3035888671875,26468000,0.0,0.0,Alphabet,GOOGL,Technology
2016-07-12 00:00:00-04:00,58.636886534248454,58.705057375273405,58.06877307577807,58.60658645629883,4347500,0.0,0.0,Occidental Petroleum,OXY,Energy
2016-07-12 00:00:00-04:00,1.290998405488705,1.3076880786660832,1.2747994535967757,1.2959071397781372,436760000,0.0,0.0,NVIDIA,NVDA,Technology
2016-07-12 00:00:00-04:00,91.14928651658792,91.68541020658034,90.9731270722859,91.15694427490234,2438830,0.0,0.0,Honeywell,HON,Industrials
2016-07-12 00:00:00-04:00,138.59385636386173,139.3659547724303,137.82174429781153,138.37937927246094,7948148,0.0,0.0,General Electric,GE,Industrials
2016-07-12 00:00:00-04:00,190.29334426339133,190.50724352728471,188.4452514900626,188.63348388671875,954500,0.0,0.0,Northrop Grumman,NOC,Defence
2016-07-12 00:00:00-04:00,107.923494883251,108.45480536999382,107.48877227968501,108.17103576660156,2287828,0.0,0.0,3M Company,MMM,Industrials
2016-07-12 00:00:00-04:00,6.730000019073486,6.809999942779541,6.699999809265137,6.760000228881836,2744400,0.0,0.0,BlackBerry,BB,Meme/Speculative
2016-07-12 00:00:00-04:00,43.040000915527344,45.279998779296875,42.08000183105469,44.0,1694,0.0,0.0,Marathon Digital,MARA,Meme/Speculative
2016-07-12 00:00:00-04:00,20.65667464838014,20.704413577147466,20.49941737875373,20.575237274169922,37083600,0.0,0.0,Walmart,WMT,Consumer Staples
2016-07-12 00:00:00-04:00,12.156441551701915,12.335054775662915,12.131144384122276,12.157208442687988,20306000,0.0,0.0,Broadcom,AVGO,Semiconductors
2016-07-12 00:00:00-04:00,93.28787266065186,93.70620044122299,93.25744787249369,93.49323272705078,6415900,0.0,0.0,Johnson & Johnson,JNJ,Pharma
2016-07-12 00:00:00-04:00,21.624592377712357,21.696144457089385,21.33838406020425,21.441736221313477,8538700,0.0,0.0,Taiwan Semiconductor,TSM,Semiconductors
2016-07-12 00:00:00-04:00,31.702269021435665,32.53228751037333,31.66554313474049,32.172367095947266,10303100,0.0,0.0,ConocoPhillips,COP,Energy
2016-07-12 00:00:00-04:00,5.678085072028019,5.7275113012043875,5.634590126106008,5.682039260864258,12093200,0.0,0.0,GameStop,GME,Meme/Speculative
2016-07-12 00:00:00-04:00,22.120713250890383,22.241367272101378,22.109331811940137,22.17762565612793,96670000,0.0,0.0,Apple,AAPL,Technology
2016-07-12 00:00:00-04:00,5.010000228881836,5.170000076293945,5.010000228881836,5.139999866485596,20832500,0.0,0.0,Advanced Micro Devices,AMD,Semiconductors
2016-07-12 00:00:00-04:00,20.215208701303126,20.682525871426172,20.192597530864237,20.629764556884766,15516900,0.0,0.0,Morgan Stanley,MS,Financials
2016-07-12 00:00:00-04:00,1.7599999904632568,1.7699999809265137,1.7300000190734863,1.7599999904632568,1396800,0.0,0.0,Plug Power,PLUG,Meme/Speculative
2016-07-12 00:00:00-04:00,33.40159807042023,33.452827292655954,33.06494809807597,33.357688903808594,9739000,0.0,0.0,Coca-Cola,KO,Consumer Staples
2016-07-12 00:00:00-04:00,61.33569683620728,61.51710510253907,60.959919745660294,61.51710510253906,9870800,0.0,0.0,Exxon Mobil,XOM,Energy
2016-07-12 00:00:00-04:00,48.46501574675416,48.87254524954996,48.35736744030875,48.595733642578125,16588100,0.0,0.0,JPMorgan Chase,JPM,Financials
2016-07-12 00:00:00-04:00,52.08727880712289,52.50206236300163,52.01731721355994,52.22220993041992,5945085,0.0,0.0,Raytheon Technologies,RTX,Defence
2016-07-13 00:00:00+01:00,471.1589554732234,474.9389885800489,437.42134263045693,472.5018615722656,39619892,0.0,0.0,HSBC,HSBA.L,Banking
2016-07-13 00:00:00+01:00,55.99484394973716,56.552503380011835,55.06873293452347,55.08864974975586,187428800,0.0,0.0,Lloyds Banking,LLOY.L,Banking
2016-07-13 00:00:00+01:00,195.4978365061047,196.89119695585416,186.49470001896321,190.56756591796875,23939713,0.0,0.0,NatWest Group,NWG.L,Banking
2016-07-13 00:00:00+01:00,538.6993331627652,543.2182248099484,465.939550699893,540.1943359375,7230922,0.0,0.0,BAE Systems,BA.L,Defence
2016-07-13 00:00:00+01:00,147.50433509595632,150.8453793370556,143.74741419565686,144.7118377685547,82826893,0.0,0.0,Barclays,BARC.L,Banking
2016-07-13 00:00:00+01:00,605.4989744307402,611.584868009182,591.9303339709821,597.6171875,10216447,0.0,0.0,Standard Chartered,STAN.L,Banking
2016-07-13 00:00:00+01:00,4459.26778954351,4520.592693178779,4447.301954687848,4486.19091796875,3798257,0.0,0.0,AstraZeneca,AZN.L,Pharma
2016-07-13 00:00:00+01:00,1637.656885277301,1659.6992495517866,1628.1384895162291,1649.1790771484375,9948176,0.0,0.0,GSK,GSK.L,Pharma
2016-07-13 00:00:00+01:00,248.3154833031515,259.11925346287427,222.64986860520438,256.032470703125,23431862,0.0,0.0,Rolls-Royce,RR.L,Defence
2016-07-13 00:00:00-04:00,69.91013821744265,70.18511602581225,69.30780444814098,69.82502746582031,5959900,0.0,0.0,Chevron,CVX,Energy
2016-07-13 00:00:00-04:00,33.37964366992258,33.48941937883609,33.247910585799765,33.47478485107422,8028400,0.0,0.0,Coca-Cola,KO,Consumer Staples
2016-07-13 00:00:00-04:00,36.45276707350309,36.45276707350309,36.13062282737658,36.153419494628906,20436000,0.0,0.0,Alphabet,GOOGL,Technology
2016-07-13 00:00:00-04:00,5.139999866485596,5.190000057220459,5.039999961853027,5.090000152587891,14032500,0.0,0.0,Advanced Micro Devices,AMD,Semiconductors
2016-07-13 00:00:00-04:00,138.3793481453847,139.32303894078527,138.33645000525775,138.80828857421875,6774090,0.0,0.0,General Electric,GE,Industrials
2016-07-13 00:00:00-04:00,2.9874457187866588,3.245168685913086,2.9874457187866588,3.245168685913086,26200,0.0,0.0,Riot Platforms,RIOT,Meme/Speculative
2016-07-13 00:00:00-04:00,75.39617609367745,75.78569659264488,75.15699775460916,75.71052551269531,1792800,0.0,0.0,United Parcel Service,UPS,Industrials
2016-07-13 00:00:00-04:00,21.40198497153414,21.47353704834182,21.274781616405726,21.37813377380371,10553300,0.0,0.0,Taiwan Semiconductor,TSM,Semiconductors
2016-07-13 00:00:00-04:00,37.3380012512207,37.84349822998047,37.0625,37.131500244140625,82846000,0.0,0.0,Amazon,AMZN,Technology
2016-07-13 00:00:00-04:00,197.0917331757043,198.1270220599264,196.95265800925588,197.70980834960938,4781700,0.0,0.0,Lockheed Martin,LMT,Defence
